"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1202","5","10","41","0","2016","A","",4871,62110,2503411341,604026643,9327115,775,40306,"",0.99,0.87,0.82,1.01,1.00,0.95,0.95,"",111,2.3,2667,4.5,185570922,8.0,36850221,6.5,-484600,-4.9,25,3.3,1313,3.4
"C1206","0","10","40","0","2016","A","",166065,2497321,142128460678,24651499167,447481574,1094,56912,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5017,3.1,77466,3.2,7668566394,5.7,1078163996,4.6,-35507515,-7.4,25,2.3,1347,2.4
"C1206","1","10","41","0","2016","A","",617,45902,3927701628,0,0,1646,85567,"",0.60,0.93,0.96,0.00,0.00,1.03,1.03,"",-1,-0.2,1213,2.7,148734119,3.9,0,0.0,0,0.0,20,1.2,1006,1.2
"C1206","2","10","41","0","2016","A","",782,60096,3061118215,21179498,212848,980,50937,"",0.66,0.75,0.63,0.14,0.62,0.84,0.84,"",18,2.4,-99,-0.2,109773595,3.7,-122637,-0.6,894,0.4,37,3.9,1907,3.9
"C1206","3","10","41","0","2016","A","",1652,205999,9000206403,86161330,1211296,840,43691,"",0.57,0.84,0.71,0.25,0.48,0.85,0.85,"",-7,-0.4,3607,1.8,411726013,4.8,2203869,2.6,-53440,-4.2,24,2.9,1256,3.0
"C1206","5","10","41","0","2016","A","",163015,2185324,126139434432,24544158339,446057430,1110,57721,"",1.01,1.03,1.05,1.02,1.00,1.02,1.02,"",5007,3.2,72745,3.4,6998332667,5.9,1076082764,4.6,-35454969,-7.4,25,2.3,1325,2.3
"C1210","0","10","40","0","2016","A","",6455,124840,5522248747,2421007295,64955554,851,44235,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,0.8,-65,-0.1,62487705,1.1,65276479,2.8,-7407301,-10.2,10,1.2,524,1.2
"C1210","1","10","41","0","2016","A","",52,2588,249997192,0,0,1858,96617,"",1.30,1.05,1.57,0.00,0.00,1.49,1.49,"",-1,-1.9,8,0.3,4957482,2.0,0,0.0,0,0.0,31,1.7,1628,1.7
"C1210","2","10","41","0","2016","A","",58,3487,211822686,9309854,65167,1168,60742,"",1.26,0.87,1.12,0.64,1.31,1.29,1.29,"",1,1.8,-69,-1.9,-11892097,-5.3,-162730,-1.7,-1141,-1.7,-42,-3.5,-2171,-3.5
"C1210","3","10","41","0","2016","A","",129,14239,841002877,76991721,538942,1136,59063,"",1.15,1.16,1.71,2.32,1.46,1.48,1.48,"",-2,-1.5,-534,-3.6,-25922570,-3.0,-348265,-0.5,-9381,-1.7,8,0.7,382,0.7
"C1210","5","10","41","0","2016","A","",6216,104526,4219425992,2334705720,64351445,776,40367,"",0.99,0.99,0.90,0.98,1.00,0.91,0.91,"",54,0.9,530,0.5,95344890,2.3,65787474,2.9,-7396779,-10.3,13,1.7,711,1.8
"C1214","0","10","80","0","2016","A","",968,21519,937897123,207103051,5083496,838,43585,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.7,311,1.5,15569174,1.7,2509135,1.2,-620523,-10.9,2,0.2,96,0.2
"C1218","0","10","80","0","2016","A","",1778,25976,1094731842,204154718,7283429,810,42144,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.8,-103,-0.4,11509078,1.1,-1591279,-0.8,-1407568,-16.2,11,1.4,607,1.5
"C1222","0","10","40","0","2016","A","",3078,56746,2100078708,394384124,5680011,712,37009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",138,4.7,1803,3.3,110349005,5.5,23204178,6.3,-1368794,-19.4,16,2.3,795,2.2
"C1222","1","10","41","0","2016","A","",18,295,18174997,0,0,1184,61575,"",0.94,0.26,0.30,0.00,0.00,1.14,1.14,"",-1,-5.3,9,3.1,82270,0.5,0,0.0,0,0.0,-31,-2.6,-1594,-2.5
"C1222","2","10","41","0","2016","A","",26,6866,400743059,0,0,1122,58366,"",1.19,3.76,5.56,0.00,0.00,1.48,1.48,"",0,0.0,-38,-0.6,12215217,3.1,0,0.0,0,0.0,40,3.7,2089,3.7
"C1222","3","10","41","0","2016","A","",107,7675,320654929,1202213,20005,803,41779,"",1.99,1.37,1.71,0.22,0.62,1.25,1.25,"",1,0.9,-74,-1.0,-2675527,-0.8,-168095,-12.3,-10209,-33.8,1,0.1,55,0.1
"C1222","5","10","41","0","2016","A","",2927,41910,1360505723,393181911,5660006,624,32463,"",0.98,0.87,0.76,1.02,1.00,0.88,0.88,"",138,4.9,1906,4.8,100727045,8.0,23372273,6.3,-1358585,-19.4,18,3.0,971,3.1
"C1226","0","10","40","0","2016","A","",11504,219471,9814603763,2086378211,40679388,860,44719,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",113,1.0,4948,2.3,545605733,5.9,114017326,5.8,-2433491,-5.6,29,3.5,1512,3.5
"C1226","1","10","41","0","2016","A","",125,9079,605036008,0,0,1282,66639,"",1.75,2.10,2.14,0.00,0.00,1.02,1.02,"",-2,-1.6,177,2.0,24831765,4.3,0,0.0,0,0.0,29,2.3,1463,2.2
"C1226","2","10","41","0","2016","A","",144,11946,609686241,1676052,21950,981,51038,"",1.76,1.69,1.81,0.13,0.71,1.07,1.07,"",1,0.7,-54,-0.4,12599278,2.1,377984,29.1,870,4.1,24,2.5,1280,2.6
"C1226","3","10","41","0","2016","A","",282,21418,825692175,4729829,67720,741,38552,"",1.41,0.99,0.94,0.17,0.29,0.95,0.95,"",4,1.4,233,1.1,22464214,2.8,268710,6.0,-5350,-7.3,12,1.6,638,1.7
"C1226","5","10","41","0","2016","A","",10954,177028,7774189339,2079972330,40589718,845,43915,"",0.98,0.95,0.93,1.02,1.00,0.98,0.98,"",110,1.0,4592,2.7,485710476,6.7,113370632,5.8,-2429011,-5.6,32,3.9,1647,3.9
"C1230","0","10","80","0","2016","A","",3922,59902,2421829490,467979434,9283471,777,40430,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",123,3.2,760,1.3,65206122,2.8,6391303,1.4,-2381745,-20.4,11,1.4,583,1.5
"C1238","0","10","80","0","2016","A","",826,16568,804753335,298393877,2372279,934,48574,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-1.5,274,1.7,43098139,5.7,17025082,6.1,-246164,-9.4,35,3.9,1829,3.9
"C1242","0","10","40","0","2016","A","",55151,953519,54683271156,8440842963,182108258,1103,57349,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2693,5.1,30421,3.3,2653332551,5.1,287807464,3.5,-7861335,-4.1,19,1.8,985,1.7
"C1242","1","10","41","0","2016","A","",146,12423,783967994,0,0,1214,63108,"",0.43,0.66,0.50,0.00,0.00,0.75,0.75,"",1,0.7,576,4.9,28946927,3.8,0,0.0,0,0.0,-12,-1.0,-625,-1.0
"C1242","2","10","41","0","2016","A","N",194,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",3,1.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","3","10","41","0","2016","A","N",409,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",9,2.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","10","41","0","2016","A","",54403,788588,45735839412,8375013379,181393907,1115,57997,"",1.02,0.97,0.99,1.01,1.00,1.01,1.01,"",2680,5.2,27768,3.6,2323035156,5.4,284056359,3.5,-8513776,-4.5,18,1.6,936,1.6
"C1246","0","10","80","0","2016","A","",692,8384,273461003,63077151,885599,627,32618,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.3,28,0.3,2603953,1.0,1092974,1.8,-60440,-6.4,4,0.6,203,0.6
"C1254","0","10","40","0","2016","A","",17852,314213,13873483642,2370566936,119277864,849,44153,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",431,2.5,2193,0.7,100365234,0.7,73706838,3.2,-389063,-0.3,0,0.0,11,0.0
"C1254","1","10","41","0","2016","A","",103,10219,863780035,0,0,1626,84530,"",0.93,1.65,2.16,0.00,0.00,1.31,1.31,"",-1,-1.0,330,3.3,68866585,8.7,0,0.0,0,0.0,80,5.2,4146,5.2
"C1254","2","10","41","0","2016","A","",368,9724,534587222,0,0,1057,54977,"",2.89,0.96,1.12,0.00,0.00,1.17,1.17,"",22,6.4,438,4.7,20778422,4.0,0,0.0,0,0.0,-7,-0.7,-358,-0.6
"C1254","3","10","41","0","2016","A","",533,42229,2189810092,11587771,514334,997,51856,"",1.71,1.36,1.77,0.36,0.76,1.30,1.30,"",36,7.2,1505,3.7,128533306,6.2,1289148,12.5,59006,13.0,24,2.5,1240,2.4
"C1254","5","10","41","0","2016","A","",16848,252042,10285306293,2358979165,118763530,785,40808,"",0.97,0.94,0.87,1.02,1.00,0.93,0.93,"",373,2.3,-79,0.0,-117813079,-1.1,72417690,3.2,-448069,-0.4,-9,-1.1,-454,-1.1
"C1258","0","10","40","0","2016","A","",72176,1310607,74813603767,10107132552,256387878,1098,57083,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",458,0.6,19066,1.5,2161807523,3.0,194362010,2.0,-40261322,-13.6,16,1.5,831,1.5
"C1258","1","10","41","0","2016","A","",358,50969,4624988791,0,0,1745,90741,"",0.80,1.98,2.15,0.00,0.00,1.09,1.09,"",-3,-0.8,337,0.7,70900014,1.6,0,0.0,0,0.0,15,0.9,797,0.9
"C1258","2","10","41","0","2016","A","",268,60923,3698061646,244689592,0,1167,60701,"",0.52,1.44,1.44,4.02,0.00,1.00,1.00,"",1,0.4,-899,-1.5,-49244687,-1.3,-7923082,-3.1,0,0.0,1,0.1,86,0.1
"C1258","3","10","41","0","2016","A","",875,106855,5654285424,3022298,26809,1018,52915,"",0.70,0.83,0.85,0.02,0.02,1.03,1.03,"",1,0.1,-189,-0.2,-34543628,-0.6,324208,12.0,-57404,-68.2,-4,-0.4,-230,-0.4
"C1258","5","10","41","0","2016","A","",70676,1091860,60836267906,9859420662,256361069,1071,55718,"",1.01,0.98,0.96,1.00,1.01,0.98,0.98,"",459,0.7,19817,1.8,2174695824,3.7,201960884,2.1,-40203918,-13.6,19,1.8,999,1.8
"C1262","0","10","40","0","2016","A","",4792,69443,2739157789,587697439,11938451,759,39444,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",161,3.5,165,0.2,45682136,1.7,2070916,0.4,-3378809,-22.1,11,1.5,565,1.5
"C1262","1","10","41","0","2016","A","",79,1162,72628973,0,0,1202,62503,"",2.65,0.85,0.92,0.00,0.00,1.08,1.08,"",0,0.0,4,0.3,-1024774,-1.4,0,0.0,0,0.0,-21,-1.7,-1110,-1.7
"C1262","2","10","41","0","2016","A","",22,4752,218595569,1243524,39230,885,46003,"",0.64,2.12,2.32,0.35,4.30,1.09,1.09,"",0,0.0,-18,-0.4,413131,0.2,-170172,-12.0,-22301,-36.2,5,0.6,261,0.6
"C1262","3","10","41","0","2016","A","",276,6325,233051369,1111060,17169,709,36847,"",3.30,0.92,0.95,0.14,0.25,1.03,1.03,"",-3,-1.1,2,0.0,989962,0.4,97061,9.6,-2686,-13.5,3,0.4,148,0.4
"C1262","5","10","41","0","2016","A","",4415,57205,2214881878,585342855,11882052,745,38718,"",0.95,0.97,0.95,1.02,1.00,0.98,0.98,"",163,3.8,178,0.3,45303817,2.1,2144027,0.4,-3353822,-22.0,13,1.8,673,1.8
"C1266","0","10","80","0","2016","A","",1972,36158,1329757909,419475341,10064930,707,36776,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-405,-1.1,4487731,0.3,-5753077,-1.4,-4077399,-28.8,10,1.4,530,1.5
"C1268","0","10","80","0","2016","A","",1203,15406,596624556,149595141,4709182,745,38728,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.1,549,3.7,26357214,4.6,7714980,5.4,221862,4.9,7,0.9,343,0.9
"C1270","0","10","40","0","2016","A","",9371,96271,4354695003,1340461616,42314566,870,45234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",199,2.2,1270,1.3,153813785,3.7,37777124,2.9,2150532,5.4,20,2.4,1014,2.3
"C1270","1","10","41","0","2016","A","",84,1646,114750080,0,0,1340,69697,"",1.44,0.87,0.92,0.00,0.00,1.05,1.05,"",3,3.7,-19,-1.1,302900,0.3,0,0.0,0,0.0,18,1.4,977,1.4
"C1270","2","10","41","0","2016","A","",77,2729,163285548,163285548,1050773,1151,59826,"",1.15,0.88,1.09,20.25,32.51,1.24,1.24,"",2,2.7,18,0.7,490494,0.3,490494,0.3,-123341,-10.5,-4,-0.3,-216,-0.4
"C1270","3","10","41","0","2016","A","",201,10120,560272511,45706772,175107,1065,55364,"",1.23,1.07,1.44,2.49,0.73,1.35,1.35,"",2,1.0,-130,-1.3,9736809,1.8,1340212,3.0,-18613,-9.6,32,3.1,1655,3.1
"C1270","5","10","41","0","2016","A","",9010,81776,3516386864,1131469296,41088686,827,43000,"",0.99,1.00,0.95,0.86,0.98,0.95,0.95,"",193,2.2,1402,1.7,143283582,4.2,35946418,3.3,2292486,5.9,20,2.5,1032,2.5
"C1274","0","10","80","0","2016","A","",2590,32954,1591730173,365865366,13498276,929,48302,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",38,1.5,43,0.1,45796040,3.0,1628342,0.4,-398841,-2.9,26,2.9,1329,2.8
"C1278","0","10","80","0","2016","A","",1300,20309,1014801272,305972514,2114255,961,49968,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-30,-2.3,-895,-4.2,-57497831,-5.4,1126718,0.4,106252,5.3,-12,-1.2,-602,-1.2
"C1282","0","10","80","0","2016","A","",519,6821,207493867,48607340,920231,585,30419,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.6,21,0.3,2869124,1.4,370896,0.8,12553,1.4,6,1.0,328,1.1
"C1286","0","10","80","0","2016","A","",1473,23298,904496328,184574715,6731756,747,38823,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.2,-59,-0.3,6353505,0.7,2734566,1.5,-1141900,-14.5,8,1.1,370,1.0
"C1290","0","10","80","0","2016","A","",927,15398,548802871,148526814,3818284,685,35642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,550,3.7,24273648,4.6,8901376,6.4,-692209,-15.3,6,0.9,316,0.9
"C1294","0","10","40","0","2016","A","",22551,384346,19114694082,3067451872,52751696,956,49733,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",852,3.9,-1047,-0.3,230677864,1.2,-466639,0.0,-1576376,-2.9,14,1.5,734,1.5
"C1294","1","10","41","0","2016","A","",145,2867,200769801,0,0,1347,70026,"",1.03,0.38,0.36,0.00,0.00,0.96,0.96,"",-2,-1.4,71,2.5,3566081,1.8,0,0.0,0,0.0,-9,-0.7,-509,-0.7
"C1294","2","10","41","0","2016","A","N",274,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",2,0.7,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","3","10","41","0","2016","A","N",421,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","5","10","41","0","2016","A","",21711,317711,16034939977,3055746304,52600591,971,50470,"",0.99,0.97,0.99,1.02,1.00,1.02,1.02,"",851,4.1,-1135,-0.4,212422872,1.3,-69877,0.0,-1560706,-2.9,17,1.8,846,1.7
"C1298","0","10","40","0","2016","A","",2276,56789,2831603346,425424478,13519929,959,49862,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-56,-2.4,287,0.5,102158368,3.7,-9262121,-2.1,-2088600,-13.4,30,3.2,1555,3.2
"C1298","1","10","41","0","2016","A","",23,3034,214128502,0,0,1357,70569,"",1.63,2.71,2.63,0.00,0.00,0.97,0.97,"",0,0.0,128,4.4,8886192,4.3,0,0.0,0,0.0,-1,-0.1,-54,-0.1
"C1298","2","10","41","0","2016","A","",12,482,28083429,0,0,1122,58325,"",0.74,0.26,0.29,0.00,0.00,1.10,1.10,"",-1,-7.7,26,5.7,3615955,14.8,0,0.0,0,0.0,90,8.7,4678,8.7
"C1298","3","10","41","0","2016","A","",83,7018,306882837,270415,5089,841,43728,"",2.09,1.25,1.22,0.05,0.07,0.97,0.97,"",-1,-1.2,165,2.4,12057960,4.1,22554,9.1,1883,58.7,14,1.7,708,1.6
"C1298","5","10","41","0","2016","A","",2158,46255,2282508578,425154063,13514840,949,49346,"",0.98,0.96,0.95,1.02,1.01,0.99,0.99,"",-54,-2.4,-32,-0.1,77598261,3.5,-9284675,-2.1,-2090483,-13.4,33,3.6,1710,3.6
"C1302","0","10","40","0","2016","A","",2118,34874,1454060354,264232018,8812359,802,41695,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-30,-1.4,57,0.2,5565875,0.4,-5912894,-2.2,-992486,-10.1,2,0.2,92,0.2
"C1302","1","10","41","0","2016","A","",19,245,14930593,0,0,1172,60962,"",1.44,0.36,0.36,0.00,0.00,1.00,1.00,"",-1,-5.0,4,1.7,-617820,-4.0,0,0.0,0,0.0,-71,-5.7,-3688,-5.7
"C1302","2","10","41","0","2016","A","",13,408,22477150,0,0,1060,55114,"",0.86,0.36,0.45,0.00,0.00,1.24,1.24,"",-1,-7.1,27,7.1,7124633,46.4,0,0.0,0,0.0,285,36.8,14836,36.8
"C1302","3","10","41","0","2016","A","",78,4677,196143612,1537906,15103,807,41942,"",2.11,1.36,1.51,0.42,0.30,1.11,1.11,"",0,0.0,10,0.2,-4435324,-2.2,-54478,-3.4,-748,-4.7,-19,-2.3,-1035,-2.4
"C1302","5","10","41","0","2016","A","",2008,29544,1220508999,262694112,8797256,794,41311,"",0.98,1.00,0.99,1.01,1.00,0.99,0.99,"",-28,-1.4,16,0.1,3494386,0.3,-5858416,-2.2,-991738,-10.1,1,0.1,96,0.2
"C1306","0","10","80","0","2016","A","",831,10782,550293233,88079830,1946100,982,51040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.4,-347,-3.1,-29873454,-5.1,-7308061,-7.7,-12301,-0.6,-21,-2.1,-1091,-2.1
"C1310","0","10","80","0","2016","A","",842,9226,320258573,59589968,964779,668,34711,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.5,114,1.3,10535241,3.4,2558698,4.5,13501,1.4,14,2.1,721,2.1
"C1314","0","10","40","0","2016","A","",8272,158904,8411758826,1461256945,43504449,1018,52936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.1,-2294,-1.4,-43542412,-0.5,-23411526,-1.6,-2897167,-6.2,9,0.9,483,0.9
"C1314","1","10","41","0","2016","A","",64,1988,140570142,0,0,1360,70712,"",1.25,0.64,0.58,0.00,0.00,0.91,0.91,"",-2,-3.0,-23,-1.1,-1141280,-0.8,0,0.0,0,0.0,5,0.4,232,0.3
"C1314","2","10","41","0","2016","A","",74,4714,235460546,0,0,961,49947,"",1.26,0.92,0.82,0.00,0.00,0.89,0.88,"",0,0.0,116,2.5,13915954,6.3,0,0.0,0,0.0,34,3.7,1763,3.7
"C1314","3","10","41","0","2016","A","",232,17367,732754746,15614149,207312,811,42193,"",1.61,1.11,0.98,0.78,0.84,0.88,0.88,"",0,0.0,83,0.5,19570742,2.7,268425,1.7,192028,1256.4,18,2.3,931,2.3
"C1314","5","10","41","0","2016","A","",7902,134835,7302973392,1445642796,43297137,1042,54162,"",0.99,1.00,1.02,1.01,1.00,1.03,1.03,"",13,0.2,-2470,-1.8,-75887828,-1.0,-23679951,-1.6,-3089195,-6.7,9,0.9,421,0.8
"C1318","0","10","80","0","2016","A","",1799,35002,1472841518,399413880,12711638,809,42078,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",43,2.4,447,1.3,16775692,1.2,5376696,1.4,-2718970,-17.6,-1,-0.1,-59,-0.1
"C1322","0","10","40","0","2016","A","",3163,41642,1539990699,397038046,10863893,711,36982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-55,-1.7,-1535,-3.6,-98678042,-6.0,-22626410,-5.4,-642426,-5.6,-19,-2.6,-970,-2.6
"C1322","1","10","41","0","2016","A","",101,1961,133221687,0,0,1306,67933,"",5.14,2.39,3.01,0.00,0.00,1.26,1.26,"",-2,-1.9,-18,-0.9,-678889,-0.5,0,0.0,0,0.0,5,0.4,284,0.4
"C1322","2","10","41","0","2016","A","",54,2276,83067659,103821,2797,702,36505,"",2.40,1.70,1.57,0.04,0.34,0.93,0.93,"",1,1.9,20,0.9,319749,0.4,-42156,-28.9,-2312,-45.3,-3,-0.4,-170,-0.5
"C1322","3","10","41","0","2016","A","",111,4240,161485330,4070736,92856,732,38088,"",2.01,1.03,1.18,0.75,1.50,1.14,1.14,"",0,0.0,-26,-0.6,-672633,-0.4,66036,1.6,20821,28.9,1,0.1,79,0.2
"C1322","5","10","41","0","2016","A","",2898,33165,1162216023,392863489,10768240,674,35043,"",0.95,0.94,0.89,1.01,1.00,0.95,0.95,"",-53,-1.8,-1510,-4.4,-97646269,-7.8,-22650290,-5.5,-660935,-5.8,-25,-3.6,-1290,-3.6
"C1326","0","10","80","0","2016","A","",820,13096,478751245,109681914,2840783,703,36556,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.5,268,2.1,19133714,4.2,1702611,1.6,-279447,-9.0,14,2.0,725,2.0
"C1330","0","10","80","0","2016","A","",623,9013,334735246,52299665,869820,714,37140,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-1.7,-256,-2.8,-26381178,-7.3,-5448571,-9.4,-23579,-2.6,-35,-4.7,-1819,-4.7
"C1334","0","10","80","0","2016","A","",916,19751,868811057,174252929,2856088,846,43988,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,1.9,459,2.4,35665267,4.3,8308445,5.0,-367471,-11.4,15,1.8,802,1.9
"C1338","0","10","40","0","2016","A","",7305,88102,3808186079,1983350438,28623998,831,43225,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",121,1.7,2381,2.8,164936960,4.5,114443190,6.1,-3338050,-10.4,14,1.7,724,1.7
"C1338","1","10","41","0","2016","A","",40,1381,127837209,0,0,1781,92602,"",0.88,0.80,1.17,0.00,0.00,1.47,1.47,"",0,0.0,6,0.4,1124701,0.9,0,0.0,0,0.0,9,0.5,436,0.5
"C1338","2","10","41","0","2016","A","",31,3595,194454283,0,0,1040,54098,"",0.60,1.27,1.49,0.00,0.00,1.17,1.17,"",0,0.0,68,1.9,11253702,6.1,0,0.0,0,0.0,41,4.1,2152,4.1
"C1338","3","10","41","0","2016","A","",87,9750,452848201,21142265,104100,893,46448,"",0.68,1.12,1.33,0.78,0.64,1.19,1.19,"",1,1.2,43,0.4,19339058,4.5,179263,0.9,-6856,-6.2,34,4.0,1786,4.0
"C1338","5","10","41","0","2016","A","",7147,73378,3033046386,1962208173,28519898,795,41335,"",1.01,0.98,0.94,1.01,1.00,0.96,0.96,"",119,1.7,2265,3.2,133219499,4.6,114263927,6.2,-3331194,-10.5,11,1.4,557,1.4
"C1342","0","10","80","0","2016","A","",1168,19292,759148317,262101845,4703151,757,39350,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.9,331,1.7,42037380,5.9,11122161,4.4,-239346,-4.8,30,4.1,1529,4.0
"C1346","0","10","40","0","2016","A","",7789,76668,3217550047,1703298955,38517086,807,41967,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",293,3.9,4245,5.9,269442933,9.1,165601863,10.8,-1851753,-4.6,24,3.1,1260,3.1
"C1346","1","10","41","0","2016","A","",36,905,60427339,0,0,1284,66746,"",0.74,0.60,0.65,0.00,0.00,1.09,1.09,"",0,0.0,28,3.2,1983172,3.4,0,0.0,0,0.0,3,0.2,130,0.2
"C1346","2","10","41","0","2016","A","",40,1189,56221065,0,0,910,47298,"",0.72,0.48,0.51,0.00,0.00,1.06,1.06,"",-2,-4.8,-196,-14.2,-5415146,-8.8,0,0.0,0,0.0,54,6.3,2785,6.3
"C1346","3","10","41","0","2016","A","",158,7067,337511674,7842906,186900,918,47758,"",1.16,0.93,1.18,0.34,0.85,1.26,1.26,"",2,1.3,434,6.5,26552859,8.5,568165,7.8,-17884,-8.7,16,1.8,874,1.9
"C1346","5","10","41","0","2016","A","",7555,67507,2763389969,1695456049,38330186,787,40935,"",1.00,1.04,1.01,1.02,1.00,0.98,0.98,"",293,4.0,3979,6.3,246322048,9.8,165033698,10.8,-1833869,-4.6,25,3.3,1314,3.3
"C1350","0","10","80","0","2016","A","",364,6639,271935793,66829802,1623774,788,40962,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-16,-4.2,-100,-1.5,3305775,1.2,-719751,-1.1,-375756,-18.8,21,2.7,1101,2.8
"C1354","0","10","80","0","2016","A","",1528,16934,689438201,212852361,8547098,783,40714,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.7,4,0.0,3322420,0.5,3310693,1.6,-303194,-3.4,4,0.5,188,0.5
"C1362","0","10","80","0","2016","A","",1202,13006,477253696,113167703,1501188,706,36695,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.9,-9,-0.1,6250393,1.3,-935011,-0.8,-266748,-15.1,10,1.4,506,1.4
"C1366","0","10","80","0","2016","A","",664,13927,529515275,88941461,3552390,731,38021,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-1.3,407,3.0,46006120,9.5,8330465,10.3,108889,3.2,43,6.2,2258,6.3
"C1370","0","10","80","0","2016","A","",1056,13086,600583198,104145876,1715043,883,45895,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,8.5,-354,-2.6,-7519739,-1.2,-2500315,-2.3,-21931,-1.3,13,1.5,649,1.4
"C1372","0","10","80","0","2016","A","",1605,18419,641443229,137639429,2425261,670,34825,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.2,-1152,-5.9,-53634248,-7.7,-2607926,-1.9,-629536,-20.6,-13,-1.9,-691,-1.9
"C1374","0","10","40","0","2016","A","",6923,83787,3740349803,1795623412,18617563,858,44641,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",68,1.0,431,0.5,44628464,1.2,26701164,1.5,-7877260,-29.7,5,0.6,305,0.7
"C1374","1","10","41","0","2016","A","",73,1832,131323118,0,0,1378,71680,"",1.70,1.11,1.22,0.00,0.00,1.10,1.10,"",-1,-1.4,50,2.8,2679677,2.1,0,0.0,0,0.0,-10,-0.7,-507,-0.7
"C1374","2","10","41","0","2016","A","N",25,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1374","3","10","41","0","2016","A","N",54,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
